Workout DateTime,Program,Day Name,Exercise,Is Warmup Set?,Required Reps,Completed Reps,Is AMRAP?,Required RPE,Completed RPE,Log RPE?,Required Weight Value,Required Weight Unit,Completed Weight Value,Completed Weight Unit,Ask Weight?,Completed Reps Time,Target Muscles,Synergist Muscles,Notes
2026-04-08T03:52:21.502Z,5 day Hypertrophy,Day 2 - Lower Squat,Leg Curl,0,15,18,0,,,0,45,kg,45,kg,0,2026-04-08T03:57:44.864Z,Hamstrings,"Gastrocnemius,Sartorius",
2026-04-08T03:52:21.502Z,5 day Hypertrophy,Day 2 - Lower Squat,Leg Curl,0,5,8,1,,,0,37.5,kg,37.5,kg,0,2026-04-08T03:58:33.723Z,Hamstrings,"Gastrocnemius,Sartorius",
2026-04-08T03:52:21.502Z,5 day Hypertrophy,Day 2 - Lower Squat,Leg Curl,0,5,9,1,,,0,31.25,kg,31.25,kg,0,2026-04-08T03:59:24.660Z,Hamstrings,"Gastrocnemius,Sartorius",
2026-04-08T03:52:21.502Z,5 day Hypertrophy,Day 2 - Lower Squat,Leg Curl,0,5,15,1,,,0,25,kg,25,kg,0,2026-04-08T04:00:29.301Z,Hamstrings,"Gastrocnemius,Sartorius",
2026-04-08T03:52:21.502Z,5 day Hypertrophy,Day 2 - Lower Squat,Squat,0,1,1,0,9,9,1,142.5,kg,150,kg,0,2026-04-08T04:14:45.991Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2026-04-08T03:52:21.502Z,5 day Hypertrophy,Day 2 - Lower Squat,Squat,0,1,,0,9,,1,142.5,kg,,,0,,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2026-04-08T03:52:21.502Z,5 day Hypertrophy,Day 2 - Lower Squat,Squat,0,3,3,0,,,0,127.5,kg,130,kg,0,2026-04-08T04:19:55.076Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2026-04-08T03:52:21.502Z,5 day Hypertrophy,Day 2 - Lower Squat,Squat,0,3,3,0,,,0,127.5,kg,130,kg,0,2026-04-08T04:25:08.637Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2026-04-08T03:52:21.502Z,5 day Hypertrophy,Day 2 - Lower Squat,Good Morning,0,12,12,0,,,0,50,kg,50,kg,0,2026-04-08T04:30:29.282Z,Hamstrings,"Adductor Magnus,Gluteus Maximus",
2026-04-08T03:52:21.502Z,5 day Hypertrophy,Day 2 - Lower Squat,Good Morning,0,12,12,0,,,0,50,kg,50,kg,0,2026-04-08T04:34:27.661Z,Hamstrings,"Adductor Magnus,Gluteus Maximus",
2026-04-08T03:52:21.502Z,5 day Hypertrophy,Day 2 - Lower Squat,Good Morning,0,12,12,0,,,0,50,kg,50,kg,0,2026-04-08T04:39:15.604Z,Hamstrings,"Adductor Magnus,Gluteus Maximus",
2026-04-08T03:52:21.502Z,5 day Hypertrophy,Day 2 - Lower Squat,Plate Pinch,0,15,15,0,,,0,15,kg,15,kg,0,2026-04-08T04:29:08.299Z,,,
2026-04-08T03:52:21.502Z,5 day Hypertrophy,Day 2 - Lower Squat,Plate Pinch,0,15,17,0,,,0,15,kg,15,kg,0,2026-04-08T04:31:59.390Z,,,
2026-04-08T03:52:21.502Z,5 day Hypertrophy,Day 2 - Lower Squat,Plate Pinch,0,15,19,0,,,0,15,kg,15,kg,0,2026-04-08T04:36:28.423Z,,,
2026-04-08T03:52:21.502Z,5 day Hypertrophy,Day 2 - Lower Squat,Bulgarian Split Squat,0,10,9,0,,,0,40,kg,40,kg,0,2026-04-08T04:47:06.718Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2026-04-08T03:52:21.502Z,5 day Hypertrophy,Day 2 - Lower Squat,Bulgarian Split Squat,0,10,8,0,,,0,40,kg,40,kg,0,2026-04-08T04:50:06.228Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2026-04-08T03:52:21.502Z,5 day Hypertrophy,Day 2 - Lower Squat,Bulgarian Split Squat,0,10,6,0,,,0,40,kg,40,kg,0,2026-04-08T04:53:15.708Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2026-04-08T03:52:21.502Z,5 day Hypertrophy,Day 2 - Lower Squat,Leg Extension,0,15,10,0,,,0,45,kg,45,kg,0,2026-04-08T05:06:07.479Z,Quadriceps,,
2026-04-08T03:52:21.502Z,5 day Hypertrophy,Day 2 - Lower Squat,Leg Extension,0,5,6,1,,,0,37.5,kg,37.5,kg,0,2026-04-08T05:06:46.435Z,Quadriceps,,
2026-04-08T03:52:21.502Z,5 day Hypertrophy,Day 2 - Lower Squat,Leg Extension,0,5,5,1,,,0,31.25,kg,31.25,kg,0,2026-04-08T05:07:30.005Z,Quadriceps,,
2026-04-08T03:52:21.502Z,5 day Hypertrophy,Day 2 - Lower Squat,Leg Extension,0,5,6,1,,,0,25,kg,25,kg,0,2026-04-08T05:08:44.962Z,Quadriceps,,
2026-04-08T03:52:21.502Z,5 day Hypertrophy,Day 2 - Lower Squat,"Crunch, Leverage Machine",0,15,12,0,,,0,45,kg,45,kg,0,2026-04-08T04:58:52.016Z,Rectus Abdominis,Obliques,
2026-04-08T03:52:21.502Z,5 day Hypertrophy,Day 2 - Lower Squat,"Crunch, Leverage Machine",0,5,6,1,,,0,37.5,kg,37.5,kg,0,2026-04-08T04:59:47.455Z,Rectus Abdominis,Obliques,
2026-04-08T03:52:21.502Z,5 day Hypertrophy,Day 2 - Lower Squat,"Crunch, Leverage Machine",0,5,8,1,,,0,31.25,kg,31.25,kg,0,2026-04-08T05:00:35.986Z,Rectus Abdominis,Obliques,
2026-04-08T03:52:21.502Z,5 day Hypertrophy,Day 2 - Lower Squat,"Crunch, Leverage Machine",0,5,8,1,,,0,25,kg,25,kg,0,2026-04-08T05:01:30.276Z,Rectus Abdominis,Obliques,
2026-04-08T03:52:21.502Z,5 day Hypertrophy,Day 2 - Lower Squat,Candlestick,0,15,,0,,,0,,,,,0,,Rectus Abdominis,,
2026-04-08T03:52:21.502Z,5 day Hypertrophy,Day 2 - Lower Squat,Candlestick,0,15,,0,,,0,,,,,0,,Rectus Abdominis,,
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,Bench Press,0,1,1,0,9,8.5,1,110,kg,110,kg,0,2026-04-07T04:09:57.460Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,Bench Press,0,1,1,0,9,7.5,1,110,kg,100,kg,0,2026-04-07T04:15:02.974Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,Bench Press,0,1,3,0,9,8.5,1,110,kg,90,kg,0,2026-04-07T04:15:11.909Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,Bench Press,0,1,3,0,9,8.5,1,110,kg,90,kg,0,2026-04-07T04:18:41.467Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,"Incline Bench Press, Dumbbell",0,12,6,0,,,0,28,kg,30,kg,0,2026-04-07T04:26:05.017Z,Pectoralis Major Clavicular Head,"Deltoid Anterior,Pectoralis Major Sternal Head,Triceps Brachii",
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,"Incline Bench Press, Dumbbell",0,12,8,0,,,0,28,kg,26,kg,0,2026-04-07T04:30:47.972Z,Pectoralis Major Clavicular Head,"Deltoid Anterior,Pectoralis Major Sternal Head,Triceps Brachii",
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,"Incline Bench Press, Dumbbell",0,12,6,0,,,0,28,kg,26,kg,0,2026-04-07T04:33:15.052Z,Pectoralis Major Clavicular Head,"Deltoid Anterior,Pectoralis Major Sternal Head,Triceps Brachii",
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,"Helms Row, Dumbbell",0,12,6,0,,,0,27.5,kg,30,kg,0,2026-04-07T04:26:11.764Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Infraspinatus,Teres Major,Teres Minor,Brachialis,Brachioradialis,Deltoid Posterior,Pectoralis Major Sternal Head",
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,"Helms Row, Dumbbell",0,12,8,0,,,0,27.5,kg,26,kg,0,2026-04-07T04:28:48.702Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Infraspinatus,Teres Major,Teres Minor,Brachialis,Brachioradialis,Deltoid Posterior,Pectoralis Major Sternal Head",
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,"Helms Row, Dumbbell",0,12,6,0,,,0,27.5,kg,26,kg,0,2026-04-07T04:35:01.427Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Infraspinatus,Teres Major,Teres Minor,Brachialis,Brachioradialis,Deltoid Posterior,Pectoralis Major Sternal Head",
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,"Chest Press, Leverage Machine",0,12,,0,,,0,50,kg,,,0,,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,"Chest Press, Leverage Machine",0,12,,0,,,0,50,kg,,,0,,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,"Chest Press, Leverage Machine",0,12,,0,,,0,50,kg,,,0,,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,Shrug,0,12,,0,,,0,50,kg,,,0,,Trapezius Upper Fibers,"Levator Scapulae,Trapezius Middle Fibers",
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,Shrug,0,12,,0,,,0,50,kg,,,0,,Trapezius Upper Fibers,"Levator Scapulae,Trapezius Middle Fibers",
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,Shrug,0,12,,0,,,0,50,kg,,,0,,Trapezius Upper Fibers,"Levator Scapulae,Trapezius Middle Fibers",
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,Lat prayer,0,15,14,0,,,0,37.5,kg,37.5,kg,0,2026-04-07T04:40:36.174Z,Latissimus Dorsi,,
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,Lat prayer,0,15,14,0,,,0,37.5,kg,37.5,kg,0,2026-04-07T04:43:45.193Z,Latissimus Dorsi,,
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,Lat prayer,0,15,,0,,,0,37.5,kg,,,0,,Latissimus Dorsi,,
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,Face Pull,0,15,12,0,,,0,46,kg,46,kg,0,2026-04-07T04:42:02.688Z,Deltoid Posterior,"Brachialis,Brachioradialis,Deltoid Lateral,Infraspinatus,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,Face Pull,0,15,,0,,,0,46,kg,,,0,,Deltoid Posterior,"Brachialis,Brachioradialis,Deltoid Lateral,Infraspinatus,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,Face Pull,0,15,,0,,,0,46,kg,,,0,,Deltoid Posterior,"Brachialis,Brachioradialis,Deltoid Lateral,Infraspinatus,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,"Triceps Extension, Cable",0,15,,0,,,0,60,lb,,,0,,Triceps Brachii,,
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,"Triceps Extension, Cable",0,15,,0,,,0,60,lb,,,0,,Triceps Brachii,,
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,"Triceps Extension, Cable",0,15,,0,,,0,60,lb,,,0,,Triceps Brachii,,
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,"Reverse Curl, Cable",0,15,,0,,,0,40,lb,,,0,,Brachioradialis,"Biceps Brachii,Brachialis",
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,"Reverse Curl, Cable",0,15,,0,,,0,40,lb,,,0,,Brachioradialis,"Biceps Brachii,Brachialis",
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,"Reverse Curl, Cable",0,15,,0,,,0,40,lb,,,0,,Brachioradialis,"Biceps Brachii,Brachialis",
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,"Finger Curl, Cable",0,20,,0,,,0,45,kg,,,0,,,,
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,"Finger Curl, Cable",0,20,,0,,,0,45,kg,,,0,,,,
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,"Finger Curl, Cable",0,20,,0,,,0,45,kg,,,0,,,,
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,"Wrist Curl, Cable",0,20,,0,,,0,60,lb,,,0,,Wrist Flexors,,
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,"Wrist Curl, Cable",0,20,,0,,,0,60,lb,,,0,,Wrist Flexors,,
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,"Wrist Curl, Cable",0,20,,0,,,0,60,lb,,,0,,Wrist Flexors,,
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,"Reverse Wrist Curl, Cable",0,20,,0,,,0,60,lb,,,0,,Wrist Extensors,,
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,"Reverse Wrist Curl, Cable",0,20,,0,,,0,60,lb,,,0,,Wrist Extensors,,
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,"Reverse Wrist Curl, Cable",0,20,,0,,,0,60,lb,,,0,,Wrist Extensors,,
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,"Preacher Curl, Leverage Machine",0,15,,0,,,0,17.5,kg,,,0,,Brachialis,"Biceps Brachii,Brachioradialis",
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,"Preacher Curl, Leverage Machine",0,5,,0,,,0,17.5,kg,,,0,,Brachialis,"Biceps Brachii,Brachioradialis",
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,"Preacher Curl, Leverage Machine",0,5,,0,,,0,17.5,kg,,,0,,Brachialis,"Biceps Brachii,Brachioradialis",
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,"Preacher Curl, Leverage Machine",0,5,,0,,,0,17.5,kg,,,0,,Brachialis,"Biceps Brachii,Brachioradialis",
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,"Preacher Curl, Leverage Machine",0,5,,0,,,0,17.5,kg,,,0,,Brachialis,"Biceps Brachii,Brachioradialis",
2026-04-07T04:05:46.224Z,5 day Hypertrophy,Day 1 - Upper Bench,"Preacher Curl, Leverage Machine",0,5,,0,,,0,17.5,kg,,,0,,Brachialis,"Biceps Brachii,Brachioradialis",
2026-04-03T04:47:34.038Z,Ad-Hoc Workout,,Bench Press,0,1,2,0,9,10,1,110,kg,110,kg,0,2026-04-03T04:48:03.523Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-04-03T04:47:34.038Z,Ad-Hoc Workout,,Squat,0,1,1,0,9,10,1,142.5,kg,140,kg,0,2026-04-03T04:48:15.950Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2026-04-03T04:47:34.038Z,Ad-Hoc Workout,,Sumo Deadlift,0,1,1,0,9,8.5,1,152.5,kg,140,kg,0,2026-04-03T04:55:38.104Z,Erector Spinae,"Adductor Magnus,Gluteus Maximus,Quadriceps,Soleus",
2026-04-03T04:47:34.038Z,Ad-Hoc Workout,,Sumo Deadlift,0,1,0,0,9,10,1,152.5,kg,150,kg,0,2026-04-03T04:55:45.966Z,Erector Spinae,"Adductor Magnus,Gluteus Maximus,Quadriceps,Soleus",
2026-04-03T04:47:34.038Z,Ad-Hoc Workout,,Deadlift,0,1,0,0,9,10,1,162.5,kg,160,kg,0,2026-04-03T04:48:27.173Z,Gluteus Maximus,"Adductor Magnus,Hamstrings,Quadriceps,Soleus",
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,"Incline Chest Press, Leverage Machine",0,,10,0,,,0,,,40,kg,0,2026-03-29T17:08:55.003Z,Pectoralis Major Clavicular Head,"Deltoid Anterior,Pectoralis Major Sternal Head,Triceps Brachii",
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,"Incline Chest Press, Leverage Machine",0,10,8,0,,,0,40,kg,40,kg,0,2026-03-29T17:10:59.020Z,Pectoralis Major Clavicular Head,"Deltoid Anterior,Pectoralis Major Sternal Head,Triceps Brachii",
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,"Incline Chest Press, Leverage Machine",0,10,7,0,,,0,40,kg,40,kg,0,2026-03-29T17:15:27.015Z,Pectoralis Major Clavicular Head,"Deltoid Anterior,Pectoralis Major Sternal Head,Triceps Brachii",
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,"High Row, Cable",0,15,12,0,,,0,,,90,lb,0,2026-03-29T17:19:07.534Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Erector Spinae,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,"High Row, Cable",0,5,10,0,,,0,,,90,lb,0,2026-03-29T17:41:37.513Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Erector Spinae,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,"High Row, Cable",0,5,11,0,,,0,,,90,lb,0,2026-03-29T17:41:37.973Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Erector Spinae,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,"High Row, Cable",0,5,,0,,,0,,,,,0,,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Erector Spinae,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,"High Row, Cable",0,5,,0,,,0,,,,,0,,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Erector Spinae,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,"High Row, Cable",0,5,,0,,,0,,,,,0,,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Erector Spinae,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,Bench Press,0,1,1,0,9,7.5,1,110,kg,100,kg,0,2026-03-29T17:41:53.202Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,"Chest Press, Leverage Machine",0,15,13,0,,,0,20,kg,40,kg,0,2026-03-29T17:50:47.928Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,"Chest Press, Leverage Machine",0,15,15,0,,,0,20,kg,40,kg,0,2026-03-29T17:55:10.402Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,"Chest Press, Leverage Machine",0,15,6,0,,,0,20,kg,40,kg,0,2026-03-29T17:55:24.918Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,"Chest Press, Leverage Machine",0,15,5,0,,,0,20,kg,40,kg,0,2026-03-29T17:55:25.208Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,"Chest Press, Leverage Machine",0,15,5,0,,,0,20,kg,40,kg,0,2026-03-29T17:55:26.656Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,Lat prayer,0,15,15,0,,,0,,,70,kg,0,2026-03-29T18:04:17.867Z,Latissimus Dorsi,,
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,Lat prayer,0,15,12,0,,,0,,,80,kg,0,2026-03-29T18:07:29.567Z,Latissimus Dorsi,,
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,Lat prayer,0,15,12,0,,,0,,,80,kg,0,2026-03-29T18:12:27.848Z,Latissimus Dorsi,,
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,Face Pull,0,15,15,0,,,0,,,41,kg,0,2026-03-29T18:06:03.563Z,Deltoid Posterior,"Brachialis,Brachioradialis,Deltoid Lateral,Infraspinatus,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,Face Pull,0,15,14,0,,,0,,,45,kg,0,2026-03-29T18:09:43.640Z,Deltoid Posterior,"Brachialis,Brachioradialis,Deltoid Lateral,Infraspinatus,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,Face Pull,0,15,15,0,,,0,,,45,kg,0,2026-03-29T18:12:33.106Z,Deltoid Posterior,"Brachialis,Brachioradialis,Deltoid Lateral,Infraspinatus,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,Triceps Pushdown,0,12,12,0,,,0,11,kg,90,kg,0,2026-03-29T18:16:39.609Z,Triceps Brachii,,
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,Triceps Pushdown,0,12,11,0,,,0,11,kg,90,kg,0,2026-03-29T18:18:03.479Z,Triceps Brachii,,
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,Triceps Pushdown,0,12,10,0,,,0,11,kg,90,kg,0,2026-03-29T18:26:43.421Z,Triceps Brachii,,
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,Finger Curl,0,20,17,0,,,0,,,45,kg,0,2026-03-29T18:29:20.358Z,,Wrist Flexors,
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,Finger Curl,0,5,15,0,,,0,,,45,kg,0,2026-03-29T18:31:13.053Z,,Wrist Flexors,
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,Finger Curl,0,5,,0,,,0,,,,,0,,,Wrist Flexors,
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,Finger Curl,0,5,,0,,,0,,,,,0,,,Wrist Flexors,
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,Finger Curl,0,5,,0,,,0,,,,,0,,,Wrist Flexors,
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,Finger Curl,0,5,,0,,,0,,,,,0,,,Wrist Flexors,
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,Wrist Curl,0,20,20,0,,,0,,,27,kg,0,2026-03-29T18:34:46.965Z,Wrist Flexors,,
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,Wrist Curl,0,20,14,0,,,0,,,32,kg,0,2026-03-29T18:37:05.205Z,Wrist Flexors,,
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,Wrist Curl,0,20,,0,,,0,,,,,0,,Wrist Flexors,,
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,Reverse Wrist Curl,0,20,20,0,,,0,,,27,kg,0,2026-03-29T18:33:05.477Z,Wrist Extensors,,
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,Reverse Wrist Curl,0,20,17,0,,,0,,,32,kg,0,2026-03-29T18:35:51.130Z,Wrist Extensors,,
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,Reverse Wrist Curl,0,20,,0,,,0,,,,,0,,Wrist Extensors,,
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,"Preacher Curl, Leverage Machine",0,15,,0,,,0,,,,,0,,Brachialis,"Biceps Brachii,Brachioradialis",
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,"Preacher Curl, Leverage Machine",0,5,,0,,,0,,,,,0,,Brachialis,"Biceps Brachii,Brachioradialis",
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,"Preacher Curl, Leverage Machine",0,5,,0,,,0,,,,,0,,Brachialis,"Biceps Brachii,Brachioradialis",
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,"Preacher Curl, Leverage Machine",0,5,,0,,,0,,,,,0,,Brachialis,"Biceps Brachii,Brachioradialis",
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,"Preacher Curl, Leverage Machine",0,5,,0,,,0,,,,,0,,Brachialis,"Biceps Brachii,Brachioradialis",
2026-03-29T17:07:28.745Z,Ad-Hoc Workout,,"Preacher Curl, Leverage Machine",0,5,,0,,,0,,,,,0,,Brachialis,"Biceps Brachii,Brachioradialis",
2026-03-28T09:43:35.262Z,Ad-Hoc Workout,,Squat,0,1,1,0,9,9.5,1,142.5,kg,160,kg,0,2026-03-28T10:01:22.393Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2026-03-28T09:43:35.262Z,Ad-Hoc Workout,,Squat,0,1,1,0,9,8,1,142.5,kg,135,kg,0,2026-03-28T10:17:00.853Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2026-03-28T09:43:35.262Z,Ad-Hoc Workout,,Squat,0,1,1,0,9,7.5,1,142.5,kg,135,kg,0,2026-03-28T10:17:27.835Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2026-03-28T09:43:35.262Z,Ad-Hoc Workout,,Squat,0,1,2,0,9,9,1,142.5,kg,135,kg,0,2026-03-28T10:19:43.306Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
